CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
11744,61,Female,74056.0,Referral,Awareness,9055.574487085829,0.0295624279056236,0.1713678136947948,36,6.369618459488731,8.789511871333703,71,6,9.0,0,2528,1
13830,21,Female,57535.0,Email,Awareness,4146.025443277622,0.2259697255142091,0.0520391165728869,9,6.676180808597828,2.5056512861855404,16,12,3.0,5,1718,1
12983,38,Male,86097.0,Referral,Retention,2889.3038555653507,0.2789363093707608,0.1080190587054706,1,1.1477301931507928,3.7807103639651127,68,19,9.0,2,25,0
14409,33,Female,139764.0,PPC,Consideration,6577.444625453015,0.2820118624694523,0.0167329854976754,10,5.515328957557011,6.039928861613098,42,1,3.0,3,843,1
13869,30,Female,73276.0,Email,Awareness,4440.202907797981,0.1831408453023993,0.1567981213477913,32,9.730936482566824,0.9590061635902012,96,19,3.0,4,2004,1
15220,44,Female,108216.0,SEO,Awareness,5602.779040257881,0.2085514671884445,0.0282043460526726,35,3.015440948018478,11.176574740283142,75,17,5.0,8,189,1
10268,54,Male,140848.0,Social Media,Consideration,8021.300472740992,0.1202914576618165,0.1582682559519466,46,7.742685144477008,9.929381469123744,58,9,3.0,1,4094,1
12101,30,Male,85510.0,Referral,Conversion,495.0331911765767,0.1647797903559054,0.1031196406086572,25,2.9468615635755024,4.266773456963416,59,3,3.0,5,1113,1
8506,29,Male,,PPC,Conversion,357.7232332536959,0.0750633146305387,0.1254704718867283,11,9.954365364460378,3.5979148326610373,15,6,12.0,4,2845,1
13119,67,Male,46049.0,Referral,Retention,7124.017731875565,0.1576563459203497,0.1296754795909879,45,8.35102877446046,3.252963460733151,17,6,7.0,9,4086,1
15754,24,Male,52143.0,Referral,Consideration,7211.046132802907,0.1865310007521559,0.0267238248720335,22,6.65157803027508,1.7403542895792798,84,15,7.0,2,3159,1
12746,48,Male,133915.0,PPC,Awareness,1222.0777283467062,0.1808539438637371,0.1624227639593047,27,3.5044599185996788,8.012195329036533,49,9,4.0,9,1392,1
11002,58,Male,117576.0,Email,Awareness,1871.8651988797465,0.0617953062643075,0.1077485047826276,7,6.247395408203055,6.339262075941706,89,10,1.0,0,1232,0
13650,64,Female,135104.0,Social Media,Conversion,1195.6822932607652,0.2097052911952709,0.1770607146490794,35,9.178692894598964,11.826964117628645,74,15,9.0,4,2374,1
8083,32,Female,468040.0,Referral,Retention,9799.203253819289,0.199133056694065,0.1308089077388223,34,5.5204757639096895,3.2425199051595213,49,14,4.0,4,4394,1
10418,46,Male,103632.0,Social Media,Conversion,7632.653115565017,0.1314605200267925,0.1142937461171598,1,3.3230211718397262,6.81253177261918,65,9,4.0,6,1082,1
13801,45,Female,113906.0,Email,Retention,3840.695622158393,0.218270744780739,0.0122138636180012,41,9.597105390196209,10.444340252298506,19,1,8.0,1,1857,1
11094,28,Female,50480.0,SEO,Awareness,9816.137996752956,0.1323935069589248,0.1726549336447747,35,2.0820992001073546,10.684231838942626,33,13,8.0,3,693,1
15547,49,Male,101289.0,SEO,Awareness,8124.278117825807,0.0504389042292183,0.0620769950822512,34,6.910228332977148,3.360096044985421,10,15,9.0,5,4184,0
14374,65,Female,42457.0,Email,Awareness,8969.660618881528,0.100281829739997,0.0512720004744327,30,3.797060742268827,11.3781097308321,12,1,5.0,3,3735,1
15451,40,Female,40572.0,Referral,Conversion,4577.808647984786,0.1288181014496246,0.0277191242755601,47,8.393883359142055,4.2144486260114284,48,8,1.0,8,2232,0
14316,66,Male,131114.0,SEO,Consideration,8665.772999018416,0.0315255201128839,0.0308667467720245,2,1.03795130968159,0.9402449119339968,35,17,5.0,9,1352,0
11708,66,Male,108759.0,,Conversion,8359.77504921965,0.2995574238875879,0.1117190235463768,22,6.581738880128748,4.959125645153422,33,10,7.0,9,4398,1
14027,58,Female,43652.0,SEO,Retention,8501.684824003181,0.0133535857208835,0.1111525469560369,33,9.24415667856594,4.61745134491833,60,8,6.0,7,3071,1
8552,45,Female,100821.0,Referral,Conversion,3866.314448630621,0.0670333752328288,0.1454479309827732,6,9.268295962326718,12.5037151962356,10,12,9.0,7,31,1
15109,44,Female,131855.0,Social Media,Conversion,2896.722677932406,0.260399348749986,0.199885887708599,8,9.766264796213273,8.57503179583976,86,13,4.0,2,1550,1
13694,46,Female,,PPC,Retention,5037.817570395793,0.1867660644100052,0.0874116098766184,19,5.8176270772915615,2.906246823041656,67,18,5.0,6,1566,1
12420,21,Male,92575.0,SEO,Retention,4819.0379119801255,0.2589613152372159,0.1700656085253869,24,5.787757689636243,9.788030819237925,90,0,0.0,5,1043,1
13684,54,Female,72032.0,Social Media,Conversion,7328.593947948786,0.1390065177097676,0.1448626921912204,5,5.80141505491082,13.68763600421658,66,10,6.0,6,1551,1
8483,45,Female,27048.0,SEO,Awareness,3605.634021714472,0.1853735878555547,0.1229122718473949,5,9.726112856682391,7.905954988569054,78,4,3.0,4,3284,1
8742,38,Female,64840.0,,Conversion,5395.052298700098,0.1652813359580749,0.1845564527018232,12,9.193097468644348,9.71611897299143,4,9,4.0,8,1071,1
12771,34,Female,,SEO,Conversion,841.8276499607355,0.0760952749053437,0.0613830159742456,12,4.143251202547079,,10,11,6.0,5,3410,1
12838,52,Female,44718.0,Referral,Awareness,393.88320566575504,0.1035379751178611,0.1114104760364861,32,8.098792400075634,11.78869431974659,60,4,8.0,0,2314,1
12625,40,Male,,SEO,Awareness,8170.9595009805425,0.0142750714551382,0.074812897547282,25,6.0824592829804445,9.578981669040813,47,17,7.0,4,1259,1
13619,61,Female,68484.0,SEO,Conversion,5617.0125676697535,0.0118284344325623,0.0473631682156859,7,1.2258100753355134,11.130835117577115,45,17,1.0,2,3671,1
8551,66,Female,106246.0,Referral,Consideration,7954.343543109685,0.0830854846509409,0.0701910824012143,32,7.8614656437246255,14.559641236971608,74,7,1.0,6,1795,1
8625,52,Female,131315.0,Social Media,Consideration,1846.44,0.2309420899999661,0.1417650290274053,9,9.355226547077551,14.069394568715875,34,2,1.0,3,3085,1
14856,34,Male,41427.0,Referral,Retention,7294.177394606955,0.0271188672829194,0.0465000558645896,22,2.2024075901749978,13.60530105786497,14,0,0.0,0,4318,0
13138,52,Female,51516.0,PPC,Awareness,644.6357784222533,0.2926840263690771,0.0744046453396143,18,8.810065583831118,3.869593697064856,33,2,7.0,1,679,0
12931,42,Female,59685.0,PPC,Consideration,7362.474284124317,0.2316095977298321,0.1034360099512237,0,1.7005727407942368,3.9180992104350616,34,17,1.0,7,3693,1
13410,34,Male,109833.0,Email,Awareness,7909.321032887304,0.1159798088394106,0.197328651257846,7,8.152347292029146,6.416122947892145,13,9,2.0,6,3926,1
11591,26,Female,101266.0,SEO,Retention,5054.254391540717,0.0352942618976194,0.0357828020041826,49,1.37578244126981,5.22066389120059,78,16,5.0,1,4247,1
14801,66,Female,118997.0,PPC,Awareness,9236.801715637645,0.2206392365060175,0.1355070178772761,14,6.812168135476798,7.215665159594071,47,9,7.0,9,575,1
13970,53,Male,33860.0,Referral,Awareness,5571.752000315953,0.1833163067781361,0.0465917288804846,30,3.66445483395154,7.44709201020054,27,18,1.0,3,3132,1
13786,30,Male,28826.0,Social Media,Conversion,108.06471135667324,0.0869218656158129,0.1929432590441989,31,5.07660157351858,13.795539935747405,51,5,6.0,5,971,1
10571,21,Female,128722.0,PPC,Consideration,3985.271719736441,0.0606740467830754,0.1097509826918628,8,9.379364870484167,1.2810403044762484,86,19,7.0,1,2942,0
10211,19,Female,60955.0,Email,Conversion,3910.412336194898,0.2535978089993277,0.1884713964946126,37,3.546119487717391,12.849905764480615,4,5,7.0,8,2809,1
10728,42,Female,,PPC,Conversion,6005.109226010936,0.185978551066852,0.1708167760397305,30,4.885601357623036,3.965764508222525,63,18,8.0,1,2349,1
11617,52,Female,127690.0,PPC,Consideration,3680.753947197267,0.1234997051414022,0.100825799355452,48,6.593941505603932,14.14160057473126,79,6,7.0,7,147,1
13383,48,Female,108047.0,SEO,Awareness,9147.023347178216,0.0155601424653952,0.0761207160643714,5,9.544860749473756,7.935518596760645,13,14,6.0,9,1810,1
9400,24,Female,79949.0,Social Media,Conversion,4590.220534185798,0.0298128789473436,0.1303544983748614,16,1.0493874485439705,12.8147296950336,37,13,0.0,4,456,1
10012,61,Female,139768.0,SEO,Conversion,2676.167430016085,0.1370411168858098,0.140955737173912,24,2.5612231166476302,8.722062421811243,73,18,5.0,3,4659,1
8690,46,Female,144535.0,Social Media,Conversion,7311.919172799215,0.2263948948146509,0.0450420613536581,32,2.189118792401512,,82,15,2.0,7,1162,1
8804,22,Female,468970.0,PPC,Consideration,2836.672955837997,0.2088156046110395,0.0864496051736863,27,6.953671250284726,14.522764736155754,96,10,6.0,5,4426,1
14922,48,Female,21552.0,SEO,Awareness,781.9390687648493,0.2419457421120763,0.0464862229622923,13,6.533393530807847,1.1051028308479598,93,12,2.0,0,3642,0
9620,64,Male,91066.0,SEO,Awareness,9070.438404614264,0.2818150512147578,0.0561463788252513,14,1.2329760590261594,13.96894941066816,71,16,4.0,2,4564,1
12610,35,Female,32803.0,PPC,Consideration,4600.327884455801,0.1449437845705471,0.0238524040472823,27,5.427880845322573,0.5404851344723557,69,10,0.0,2,2585,1
13259,56,Female,90345.0,PPC,Conversion,2481.820859861132,0.1490010420588183,0.1939409139398601,30,3.89464733460416,0.5381401939444137,82,2,8.0,3,969,1
12855,24,Female,149282.0,Social Media,Conversion,5882.985318543409,0.1680023654723034,0.1472118598978178,6,9.280201420614729,2.5457601098866247,64,8,4.0,7,2516,1
13886,32,Male,37986.0,,Awareness,4338.210945968567,0.093173764760275,0.1171536865273452,34,9.423413439044898,8.89499073645127,66,12,0.0,2,220,1
10382,42,Male,96325.0,Referral,Retention,8181.076934571749,0.2651511338747955,0.1014104577634697,27,3.5944610733264573,2.6006670056634547,64,5,9.0,3,1600,1
13693,25,Female,125168.0,PPC,Conversion,3225.99737567214,0.298272021229684,0.0264033201699479,44,8.496094461971884,1.6985776765471468,31,15,2.0,8,1671,1
13299,36,Male,53577.0,Email,Retention,1994.1672998734184,0.2035197301721304,0.0347089309907897,41,7.5914711381694895,6.072010068037782,62,15,4.0,6,2098,1
10127,53,Female,62362.0,,Retention,7863.289799486219,0.0491310294575763,0.1103057396985849,5,3.052122452026765,6.957029427322529,90,13,3.0,0,2188,1
9961,61,Female,133271.0,Referral,Conversion,6577.119161579721,0.2333419612806735,0.1291066956071465,22,7.95401997750369,1.6506908029543743,38,12,6.0,8,3575,1
10323,47,Male,38201.0,Email,Retention,5672.332486085255,0.2800186583527195,0.1457963372934093,11,1.7647541383292331,9.858751952414153,0,15,9.0,9,4241,1
11789,58,Female,,Email,Conversion,3606.382661301135,0.0874211236622359,0.1339166557412859,0,2.1094048410714623,7.441970489016579,90,4,7.0,6,2674,1
8492,64,Male,145619.0,Email,Retention,4825.903841403612,0.2221589864390621,0.0143159686830785,40,5.505672781929079,3.168297005599765,91,8,2.0,6,2618,1
8817,66,Male,23376.0,Email,Consideration,8432.154147266472,0.0815303096828471,0.179683336387864,27,9.551358609731322,9.679128554988754,81,18,8.0,3,644,1
9070,28,Female,130845.0,SEO,Consideration,7192.358518597521,0.2203007105862453,0.0745794795296706,4,4.911496998122821,13.925221969191044,25,14,0.0,2,4069,1
8466,23,Male,85214.0,Referral,Consideration,8095.33602044654,0.2797162964306675,0.1972031900115183,45,2.441783911780015,2.9288930524565173,93,5,4.0,2,2849,1
14797,23,Female,58176.0,SEO,Awareness,5985.863521642229,0.1371813938737743,0.028319668648177,4,1.0318925379409885,11.24826769865503,27,6,3.0,8,516,1
12592,18,Female,73642.0,PPC,Conversion,1320.6811082606414,0.2263668447587546,0.1953153235233361,12,8.7137661855696,12.990278224228332,49,5,8.0,9,2207,1
12947,44,Female,100118.0,Social Media,Retention,6924.177000794486,0.1410134036251621,0.1294639683503126,36,9.67930545370614,7.247813980924792,23,6,7.0,8,3863,1
9314,28,Male,68821.0,PPC,Awareness,3095.73049956922,0.2809762024240972,0.1733481957382395,30,4.3840994534433,8.197692667850806,81,3,4.0,1,4322,1
13734,59,Male,28727.0,Email,Retention,2820.5566851369394,0.1355062822393049,0.1442953270383472,26,7.825721918396665,2.930784791803194,96,6,9.0,8,3630,1
8257,26,Female,102455.0,Email,Retention,1954.4060862976075,0.0994625979256941,0.1149511741908651,29,3.0288148940182174,6.796711725080674,96,3,4.0,0,3193,1
8193,18,Female,134510.0,Social Media,Conversion,7724.852795937764,0.1683628613712468,0.0246718456553794,36,3.770216610398194,13.531825997136854,63,10,9.0,3,1552,1
14651,68,Female,24094.0,PPC,Conversion,1021.1862185824796,0.1480846808547385,0.1961839599677822,9,4.765819874627595,12.358545712835,74,8,2.0,0,2993,1
8442,45,Male,142058.0,Social Media,Consideration,7644.230728061382,0.051007047165163,0.0126447056967893,47,8.32540751966194,2.5014371950366034,18,3,8.0,8,1536,1
8987,43,Female,74679.0,,Retention,2709.5328906461687,0.217964167977665,0.1757505722482516,12,6.194330451256202,3.4082894466933573,66,9,9.0,4,3912,1
10607,39,Female,,Social Media,Consideration,2975.8,0.1527748735535664,0.1341114871436876,40,8.841769195099744,4.56253537937986,62,1,3.0,7,4256,1
12383,50,Female,62710.0,SEO,Retention,4884.148697880509,0.1328753980363996,0.0363732699585788,17,4.568178630943148,9.057338476771337,57,17,9.0,1,1513,1
15112,26,Female,28922.0,Social Media,Consideration,6187.142201686632,0.0185832092315178,0.1372627257853413,18,2.080903918125148,,29,4,4.0,2,2054,1
14072,40,Male,254930.0,SEO,Consideration,8661.82126396193,0.1610979508970176,0.1362585973721434,36,6.179760778847785,12.352768253190774,40,9,3.0,5,787,1
12840,29,Male,76202.0,Email,Awareness,8136.396927234395,0.0467293136558405,0.1485016334423524,31,3.1170805984809853,3.3365017181236665,71,11,4.0,6,4798,1
15028,32,Female,75595.0,Referral,Awareness,833.9376340761039,0.2377171656942695,0.1891114628180467,8,3.352353251111917,,86,5,7.0,0,597,0
15245,30,Female,31955.0,Referral,Awareness,1450.8780088066155,0.0415830402439693,0.0789069406587639,28,5.1940422151219705,3.483474473262082,66,13,3.0,8,4544,1
11218,41,Male,27946.0,SEO,Retention,219.29423162999183,0.1915889569556988,0.092494616240536,5,9.200953901286102,1.4728989349609716,81,11,7.0,2,4067,1
14666,32,Female,63574.0,Social Media,Awareness,1621.0668817346457,0.1684763191170217,0.1595255677233995,41,9.501517514621105,5.575576587784935,70,13,5.0,9,4074,1
11767,66,Female,,SEO,Awareness,6906.8117365811495,0.0426399206391698,0.0290884430880759,33,1.3973338647483375,9.051046756975186,21,17,8.0,1,874,0
9247,37,Female,116738.0,PPC,Consideration,2489.4724629860057,0.2357207482091403,0.0414709802140219,7,2.965599779587843,0.6222718083419536,47,7,0.0,9,3753,0
12720,68,Male,58599.0,SEO,Conversion,5704.861154273567,0.2899129232315909,0.0258981288065753,33,2.061571822434779,2.527291131171114,12,16,5.0,2,4858,1
13298,46,Male,44274.0,Referral,Retention,4311.339039807751,0.2760761978625906,0.1053980943486443,15,4.318576841247285,13.851280262922089,69,6,7.0,8,2190,1
12388,33,Male,86988.0,SEO,Consideration,1454.3396089611056,0.146789951990182,0.0934797083339889,37,4.652898969405008,2.635526798693059,29,9,3.0,8,1940,1
9157,36,Female,81072.0,Referral,Conversion,2465.768682527105,0.2827476043448835,0.0250095197203928,40,2.195085158058452,2.088184106420432,63,4,7.0,0,326,0
13753,34,Female,137873.0,PPC,Conversion,4571.903180863941,0.1373422462601706,0.1678773164255428,19,4.524984426473226,3.5422477517713014,16,8,6.0,8,4711,1
13030,45,Female,34941.0,Social Media,Conversion,743.2420305418561,0.0927438226182887,0.1986457475323781,0,3.706575355424794,8.310041699634114,87,3,9.0,8,1135,1
10063,50,Female,127630.0,Email,Awareness,2422.6979735598075,0.0635465998514261,0.0210520734896233,25,4.276766691714503,8.234133084569683,38,15,5.0,0,3007,1
13249,30,Female,87752.0,Social Media,Awareness,5371.607270896531,0.0669341873968948,0.0196331162247136,28,2.174261356472887,8.175754318991103,73,6,7.0,5,4789,1
10609,19,Female,100336.0,PPC,Consideration,1102.95,0.1575370745551333,0.0794110638575575,40,7.360262377402352,8.130226047546014,6,5,2.0,3,2621,1
10701,35,Male,32920.0,PPC,Awareness,5654.28337970842,0.1398907658316884,0.1230714337048066,44,6.798991117343958,11.02928834029551,87,18,4.0,2,4785,1
14514,28,Female,112862.0,SEO,Consideration,5528.331697620927,0.2425413062645765,0.1218789273825456,24,4.290596952942035,4.189372953586853,93,8,9.0,5,3760,1
10850,38,Female,53005.0,PPC,Awareness,6651.690641302739,0.1144152411836574,0.0304667432772256,25,7.34442093375757,8.614886659932253,89,17,9.0,8,385,1
15786,40,Female,109299.0,Social Media,Retention,2113.072471795655,0.1217313838787493,0.1279001897486184,8,8.712831931493515,7.013995908203976,55,10,3.0,3,2371,1
12908,25,Female,65733.0,Referral,Retention,6160.182382175849,0.2551799021166267,0.1724336942211581,5,8.203433784250688,10.754499020509392,19,14,2.0,8,3989,1
9679,19,Female,133289.0,SEO,Conversion,4161.032915228952,0.0141093839923014,0.1323604941234368,48,8.98236826751387,12.232390709970824,92,4,1.0,2,1472,1
11499,22,Female,31885.0,PPC,Conversion,6112.946668422471,0.0456249516790147,0.1476076818611602,18,6.789886459271357,10.371390559573909,69,5,3.0,1,2379,1
11040,39,Male,144660.0,PPC,Consideration,9226.571612928516,0.2526634247800204,0.0369856641943881,23,4.618988387344209,2.727415830826313,61,15,1.0,7,909,1
10480,24,Male,128598.0,PPC,Awareness,7694.120583569977,0.1640907577698223,0.1342828694142233,44,5.7995093139363645,2.2296999585074406,13,6,7.0,9,1457,1
10332,29,Male,134090.0,Email,Consideration,6461.965273985357,0.2552574439278548,0.130491470049526,26,6.803570887836362,14.552655871128236,19,5,9.0,9,502,1
9664,61,Female,142747.0,Referral,Awareness,7404.995692779288,0.1852045064929549,0.0534060699756521,1,1.584582588515257,3.27972104535872,95,3,2.0,1,3654,0
10366,63,Female,133744.0,Email,Retention,8090.120906045942,0.2685481804992282,0.0302462710719031,23,2.381806842181896,9.302266995489264,66,10,6.0,8,4032,1
12478,32,Male,122263.0,PPC,Retention,8825.09042759596,0.0276741696007114,0.0208041407695243,15,3.451612729039976,12.365880523757292,88,2,7.0,3,96,1
8082,65,Male,90687.0,PPC,Consideration,5241.813541586949,0.2582209853844433,0.0172502049752676,25,3.8224671744173855,5.586708708218365,30,15,7.0,1,220,1
8807,35,Female,1338490.0,PPC,Consideration,6205.603158686818,0.2482174931719419,0.068953357596277,33,3.3926758684822778,9.70217620769954,99,2,8.0,9,4484,1
9150,54,Female,147872.0,,Conversion,7998.608424309204,0.2805436853504731,0.0784074349084319,17,6.849254335953516,5.137686642860253,71,14,4.0,0,2877,1
13995,55,Male,,SEO,Awareness,8261.008249071077,0.1034001146855922,0.1304179323767492,7,6.324384844493165,14.499818159769768,85,8,6.0,3,4924,1
14567,58,Female,132516.0,Social Media,Retention,9239.518338483023,0.0328555669135735,0.1044697266325318,31,7.7187890876859,7.703138018013569,21,7,9.0,7,3900,1
14280,54,Female,134326.0,Social Media,Consideration,8150.473374492654,0.1568931062365307,0.1343211554365569,1,8.568263779265834,,76,12,4.0,0,2203,1
9246,22,Male,90474.0,Social Media,Awareness,9621.19,0.201140891088804,0.136399919867045,49,1.0290640869393437,7.830702769699503,30,11,4.0,0,2685,1
14402,45,Male,90490.0,PPC,Conversion,2414.4824260598307,0.0453968048642289,0.1944575049834419,44,4.900698315173793,7.94589765916678,6,8,6.0,6,4608,1
8513,31,Female,31447.0,SEO,Awareness,3742.430739886969,0.272917768380234,0.1986339025825394,30,7.923728049019699,3.1445108998075826,84,12,1.0,6,1842,1
15949,61,Female,102632.0,,Awareness,780.8619350240552,0.1661528335076599,0.0232947127210905,30,7.732198318534488,1.7765231717700285,77,0,0.0,1,876,0
10340,36,Male,71410.0,PPC,Consideration,6241.781302679757,0.2938223865893984,0.1877826594450689,9,5.177620222804559,10.72829276244495,26,11,4.0,0,808,1
15677,43,Male,24225.0,Referral,Retention,2051.574641282551,0.0344646711261062,0.0221340953288967,33,7.064365234844498,12.60971207923936,9,8,5.0,7,3095,1
15165,36,Female,125528.0,PPC,Consideration,8899.633391471609,0.0868765840078362,0.1483748504920819,41,5.716812226742509,,49,11,2.0,9,3264,1
9893,45,Female,122885.0,Social Media,Consideration,445.29054387032807,0.1818918830866334,0.1608053275708074,14,2.6058462228264507,2.5097832091947025,4,16,6.0,9,2187,1
11887,22,Female,108732.0,SEO,Retention,7186.264602467203,0.1675606943382811,0.1880562680421221,10,9.253171007151742,3.208941523337292,20,13,3.0,1,2179,1
9405,41,Female,93613.0,Email,Consideration,3397.911406008905,0.2700015918811456,0.1386640380131736,24,7.998263331051494,10.19037940522171,56,5,5.0,5,3793,1
9987,25,Female,127966.0,SEO,Awareness,969.5597186221712,0.2417188783744926,0.1861348436236838,4,5.579450661437638,8.51173255038791,99,12,5.0,9,815,1
11492,64,Female,36756.0,PPC,Awareness,100.66822670108688,0.088074616465528,0.0608831302757354,12,2.269575547785274,1.6542981224672466,49,7,2.0,6,3605,0
11640,62,Male,81321.0,PPC,Consideration,9331.605724989678,0.2440034997197784,0.0933662581275401,44,9.032445301146351,3.271208674209795,48,2,0.0,7,256,1
12364,45,Male,76485.0,Social Media,Retention,7452.134348144715,0.0592207495806443,0.1526462524832955,46,7.029484744285341,6.406158769834374,47,19,2.0,7,1671,1
12511,61,Female,103744.0,Social Media,Conversion,4866.249222022372,0.0742500266979807,0.0284892471663542,32,6.800257567188233,13.71467683666474,77,4,9.0,1,703,0
8028,61,Female,27549.0,Referral,Retention,6250.274938812751,0.1547151718103979,0.0797672415830722,25,3.9527420104793984,10.67294510281997,92,17,1.0,3,68,1
10083,61,Female,76388.0,Social Media,Consideration,4284.799523050312,0.0511194020144245,0.0388238819965322,23,9.847225437181002,5.339789261480596,84,17,9.0,1,1436,1
14293,34,Male,116742.0,Email,Consideration,4352.9762857799205,0.0993852214069021,0.1527942894158839,43,8.548224780823988,3.4077837261630206,21,18,3.0,8,4341,1
9652,48,Female,80683.0,PPC,Awareness,8212.193694945954,0.1097254306756721,0.1546339537272616,12,1.4048967013749287,1.7520505244426747,41,13,3.0,3,4394,1
13276,42,Male,144281.0,Social Media,Conversion,5755.12,0.1050362536643464,0.0772791374958829,44,4.074335095187203,0.601226519750743,68,13,5.0,3,513,1
15569,34,Male,110363.0,Referral,Retention,6343.242999231414,0.1303771932518657,0.1740772611452161,20,8.67940315790301,10.57539283558615,91,7,5.0,5,1273,1
13538,65,Female,65693.0,Social Media,Awareness,9781.589294204989,0.2910576355820638,0.0850245905828193,34,5.250397520400883,2.5319638465462764,78,6,0.0,7,3586,1
11364,42,Female,143747.0,,Conversion,7763.207058594235,0.0982599122969273,0.1217014881465337,35,5.183140470048245,10.710291101311975,37,13,3.0,8,1950,1
12500,60,Male,111368.0,PPC,Retention,9344.230769499634,0.1943171958386267,0.0326892817897513,9,1.9251354792056827,12.398834548010791,57,4,6.0,2,2705,1
10454,36,Male,30040.0,PPC,Consideration,7519.080115407188,0.1281692245099699,0.1831567854842818,25,1.7527918566808007,11.027679183467315,64,7,0.0,1,1974,1
13215,31,Male,62987.0,SEO,Retention,286.19289003500995,0.2365101657025116,0.0778391369891589,15,2.544059141976477,3.4438024507185445,66,13,5.0,7,2639,1
8450,39,Female,111200.0,Email,Retention,294.6596407612295,0.1874272556055178,0.0958246563477986,22,8.12498083041972,6.617048080408957,20,11,7.0,0,1947,1
9766,52,Female,,Social Media,Conversion,9392.06142748112,0.1140617909319948,0.0966011950699688,48,1.9789432284553423,5.961426323211272,83,10,5.0,5,2540,1
12395,68,Male,91632.0,SEO,Conversion,203.1302477210481,0.0517439267040983,0.1160266126916632,47,3.973261945580149,4.158318882081332,24,12,0.0,6,354,1
13352,26,Male,,Email,Consideration,1324.6206813930085,0.1007822560060376,0.0890452673630513,1,3.1125763409782894,6.823980441898881,50,17,9.0,1,3572,1
13316,39,Female,31992.0,SEO,Consideration,8289.209606879645,0.2773255977853928,0.0453967835207008,15,6.260440654550052,9.659237832461388,66,2,8.0,8,2566,1
15800,22,Female,86247.0,Social Media,Conversion,5734.812975292729,0.1037943482872627,0.1054969955758513,42,5.469855326513587,2.131866051724796,4,2,0.0,5,2337,1
14656,23,Female,31552.0,Email,Awareness,5114.064985964716,0.0329199601663403,0.15210623204222,38,5.986665490181674,8.561809541881217,91,6,3.0,7,1655,1
15162,60,Male,100868.0,Email,Awareness,8472.010824162051,0.2459827122809723,0.0877479742314838,7,9.725727394215165,9.430177398049016,59,6,4.0,7,2075,1
11770,35,Male,27188.0,Social Media,Consideration,9102.441980528993,0.2174218080741177,0.1792696250022386,25,7.443764445068183,6.2075367651793165,1,17,1.0,9,3248,1
15267,20,Female,25176.0,,Awareness,3749.846696663084,0.0190778176144893,0.0577022073445497,11,2.7521077911242213,,22,15,1.0,4,20,0
11587,53,Male,129955.0,PPC,Conversion,977.511941665825,0.0264509992523671,0.1537292707101002,48,2.30052778968864,12.430494231438,34,4,9.0,5,4042,1
11277,31,Female,83804.0,PPC,Retention,8820.678701200542,0.1474607775522852,0.0788720674430824,43,8.882526480209238,7.531666557311019,29,7,8.0,0,4297,1
12432,39,Female,105662.0,,Consideration,5372.04738673554,0.108193232719935,0.1000791765249742,16,5.3381520513306295,1.9612449282864624,52,5,3.0,7,194,1
8679,55,Female,100084.0,Social Media,Awareness,4860.237360086435,0.0919654618661527,0.1690825520980846,30,8.473371536770301,14.906145519639209,9,14,9.0,5,2703,1
13711,41,Male,30114.0,Social Media,Consideration,3718.1888324557112,0.298547861338374,0.0101923236500158,42,6.555665816243241,12.58810835326234,78,15,2.0,3,2210,1
12757,34,Female,103408.0,,Conversion,2380.161236394329,0.2776787695636669,0.0469368016324294,16,8.426111078366398,6.035412524920051,89,16,7.0,7,3087,1
9625,34,Male,65833.0,Email,Awareness,7789.47,0.1594803144506613,0.0474745334708847,23,2.549578639542599,8.850739717855895,36,10,0.0,1,61,0
14243,19,Male,94658.0,SEO,Retention,8090.077950273831,0.0132495639866666,0.0989939783245061,26,1.8832414170794267,14.420395370238314,75,7,1.0,8,4374,1
13614,19,Female,140321.0,SEO,Awareness,2583.691993129089,0.2575380097793844,0.0983400088211372,6,1.637026326655659,2.309984900154787,37,7,8.0,4,62,0
15537,25,Female,109856.0,SEO,Consideration,5038.600665419968,0.1410700197757134,0.1829840792803936,16,4.689992002119583,1.69030314154823,76,5,0.0,5,4106,1
9336,39,Female,62730.0,Email,Awareness,820.2401002386543,0.0454191504486106,0.1885051424643774,40,2.7129270067741507,3.66417444713396,41,9,6.0,5,3801,1
11908,44,Female,33582.0,Email,Consideration,4549.179090034821,0.1239462377826288,0.0814079273231783,44,2.8224072333286028,6.4222964495210215,95,2,0.0,8,4194,1
9279,45,Male,77300.0,Social Media,Awareness,8302.017155757345,0.2580641382677977,0.1802288877829878,27,8.982286470352015,12.947396804045276,94,11,3.0,2,681,1
11870,18,Male,58692.0,Referral,Retention,4337.022352437908,0.0814285150829472,0.1553420950307875,12,4.581403663717394,14.839177908951536,92,13,3.0,6,503,1
14139,52,Female,36219.0,SEO,Conversion,4464.879543526111,0.2556560457522918,0.0772282497327429,42,1.7782769591837888,2.3726427395585983,90,3,7.0,4,1242,1
9545,56,Female,134527.0,PPC,Consideration,5205.508875622912,0.2920669096140397,0.0160199800528939,27,4.747035916616711,1.9359714868936808,31,16,2.0,9,754,1
14885,65,Female,142982.0,PPC,Consideration,9985.113615544276,0.071686539401875,0.1700044033325574,25,8.214420343361626,11.499765970831415,93,4,5.0,5,3128,1
